"Nombre","Fecha","Tipo","Horario","FormatoImagen","FormatoIdioma","Cine"
"MUFASA",2025-03-18,"2D CASTELLANO","20:15","2D","Español","Cinemark Hoyts"
"MUFASA",2025-03-18,"2D CASTELLANO","22:30","2D","Español","Cinemark Hoyts"
"MUFASA",2025-03-19,"3D CASTELLANO","17:30","3D","Español","Cinemark Hoyts"
"MUFASA",2025-03-19,"2D CASTELLANO","14:40","2D","Español","Cinemark Hoyts"
"MUFASA",2025-03-19,"2D CASTELLANO","20:15","2D","Español","Cinemark Hoyts"
"MUFASA",2025-03-19,"3D CASTELLANO","17:30","3D","Español","Cinemark Hoyts"
"MUFASA",2025-03-19,"2D CASTELLANO","14:40","2D","Español","Cinemark Hoyts"
"MUFASA",2025-03-19,"2D CASTELLANO","20:15","2D","Español","Cinemark Hoyts"
"MUFASA",2025-03-19,"2D CASTELLANO","22:30","2D","Español","Cinemark Hoyts"
"NOVOCAINE SIN DOLOR",2025-03-14,"2D CASTELLANO","23:00","2D","Español","Cinemark Hoyts"
"NOVOCAINE SIN DOLOR",2025-03-15,"2D CASTELLANO","20:00","2D","Español","Cinemark Hoyts"
"NOVOCAINE SIN DOLOR",2025-03-15,"2D CASTELLANO","23:00","2D","Español","Cinemark Hoyts"
"NOVOCAINE SIN DOLOR",2025-03-16,"2D CASTELLANO","20:00","2D","Español","Cinemark Hoyts"
"NOVOCAINE SIN DOLOR",2025-03-16,"2D CASTELLANO","23:00","2D","Español","Cinemark Hoyts"
"NOVOCAINE SIN DOLOR",2025-03-17,"2D CASTELLANO","20:00","2D","Español","Cinemark Hoyts"
"NOVOCAINE SIN DOLOR",2025-03-17,"2D CASTELLANO","23:00","2D","Español","Cinemark Hoyts"
"NOVOCAINE SIN DOLOR",2025-03-18,"2D CASTELLANO","20:00","2D","Español","Cinemark Hoyts"
"NOVOCAINE SIN DOLOR",2025-03-18,"2D CASTELLANO","23:00","2D","Español","Cinemark Hoyts"
"NOVOCAINE SIN DOLOR",2025-03-19,"2D CASTELLANO","20:00","2D","Español","Cinemark Hoyts"
"NOVOCAINE SIN DOLOR",2025-03-19,"2D CASTELLANO","23:00","2D","Español","Cinemark Hoyts"
"PATTIE Y LA FURIA DE POSEIDON",2025-03-15,"2D CASTELLANO","14:20","2D","Español","Cinemark Hoyts"
"PATTIE Y LA FURIA DE POSEIDON",2025-03-15,"2D CASTELLANO","16:40","2D","Español","Cinemark Hoyts"
"PATTIE Y LA FURIA DE POSEIDON",2025-03-16,"2D CASTELLANO","14:20","2D","Español","Cinemark Hoyts"
"PATTIE Y LA FURIA DE POSEIDON",2025-03-16,"2D CASTELLANO","16:40","2D","Español","Cinemark Hoyts"
"PATTIE Y LA FURIA DE POSEIDON",2025-03-17,"2D CASTELLANO","14:20","2D","Español","Cinemark Hoyts"
"PATTIE Y LA FURIA DE POSEIDON",2025-03-17,"2D CASTELLANO","16:40","2D","Español","Cinemark Hoyts"
"PATTIE Y LA FURIA DE POSEIDON",2025-03-18,"2D CASTELLANO","14:20","2D","Español","Cinemark Hoyts"
"PATTIE Y LA FURIA DE POSEIDON",2025-03-18,"2D CASTELLANO","16:40","2D","Español","Cinemark Hoyts"
"PATTIE Y LA FURIA DE POSEIDON",2025-03-19,"2D CASTELLANO","14:20","2D","Español","Cinemark Hoyts"
"PATTIE Y LA FURIA DE POSEIDON",2025-03-19,"2D CASTELLANO","16:40","2D","Español","Cinemark Hoyts"
"PETER PAN PESADILLA EN LA TIER DEL NUNCA JAMAS",2025-03-14,"2D CASTELLANO","23:00","2D","Español","Cinemark Hoyts"
"PETER PAN PESADILLA EN LA TIER DEL NUNCA JAMAS",2025-03-15,"2D CASTELLANO","13:40","2D","Español","Cinemark Hoyts"
"PETER PAN PESADILLA EN LA TIER DEL NUNCA JAMAS",2025-03-15,"2D CASTELLANO","18:30","2D","Español","Cinemark Hoyts"
"PETER PAN PESADILLA EN LA TIER DEL NUNCA JAMAS",2025-03-15,"2D CASTELLANO","23:00","2D","Español","Cinemark Hoyts"
"PETER PAN PESADILLA EN LA TIER DEL NUNCA JAMAS",2025-03-16,"2D CASTELLANO","13:40","2D","Español","Cinemark Hoyts"
"PETER PAN PESADILLA EN LA TIER DEL NUNCA JAMAS",2025-03-16,"2D CASTELLANO","18:30","2D","Español","Cinemark Hoyts"
"PETER PAN PESADILLA EN LA TIER DEL NUNCA JAMAS",2025-03-16,"2D CASTELLANO","23:00","2D","Español","Cinemark Hoyts"
"PETER PAN PESADILLA EN LA TIER DEL NUNCA JAMAS",2025-03-17,"2D CASTELLANO","13:40","2D","Español","Cinemark Hoyts"
"PETER PAN PESADILLA EN LA TIER DEL NUNCA JAMAS",2025-03-17,"2D CASTELLANO","18:30","2D","Español","Cinemark Hoyts"
"PETER PAN PESADILLA EN LA TIER DEL NUNCA JAMAS",2025-03-17,"2D CASTELLANO","23:00","2D","Español","Cinemark Hoyts"
"PETER PAN PESADILLA EN LA TIER DEL NUNCA JAMAS",2025-03-18,"2D CASTELLANO","13:40","2D","Español","Cinemark Hoyts"
"PETER PAN PESADILLA EN LA TIER DEL NUNCA JAMAS",2025-03-18,"2D CASTELLANO","18:30","2D","Español","Cinemark Hoyts"
"PETER PAN PESADILLA EN LA TIER DEL NUNCA JAMAS",2025-03-18,"2D CASTELLANO","23:00","2D","Español","Cinemark Hoyts"
"PETER PAN PESADILLA EN LA TIER DEL NUNCA JAMAS",2025-03-19,"2D CASTELLANO","13:40","2D","Español","Cinemark Hoyts"
"PETER PAN PESADILLA EN LA TIER DEL NUNCA JAMAS",2025-03-19,"2D CASTELLANO","18:30","2D","Español","Cinemark Hoyts"
"PETER PAN PESADILLA EN LA TIER DEL NUNCA JAMAS",2025-03-19,"2D CASTELLANO","23:00","2D","Español","Cinemark Hoyts"
"PRESENCIA",2025-03-14,"2D CASTELLANO","20:55","2D","Español","Cinemark Hoyts"
"PRESENCIA",2025-03-14,"2D CASTELLANO","22:30","2D","Español","Cinemark Hoyts"
"PRESENCIA",2025-03-15,"2D CASTELLANO","14:50","2D","Español","Cinemark Hoyts"
"PRESENCIA",2025-03-15,"2D CASTELLANO","20:55","2D","Español","Cinemark Hoyts"
"PRESENCIA",2025-03-15,"2D CASTELLANO","22:30","2D","Español","Cinemark Hoyts"
"PRESENCIA",2025-03-16,"2D CASTELLANO","14:50","2D","Español","Cinemark Hoyts"
"PRESENCIA",2025-03-16,"2D CASTELLANO","20:55","2D","Español","Cinemark Hoyts"
"PRESENCIA",2025-03-16,"2D CASTELLANO","22:30","2D","Español","Cinemark Hoyts"
"PRESENCIA",2025-03-17,"2D CASTELLANO","14:50","2D","Español","Cinemark Hoyts"
"PRESENCIA",2025-03-17,"2D CASTELLANO","20:55","2D","Español","Cinemark Hoyts"
"PRESENCIA",2025-03-17,"2D CASTELLANO","22:30","2D","Español","Cinemark Hoyts"
"PRESENCIA",2025-03-18,"2D CASTELLANO","14:50","2D","Español","Cinemark Hoyts"
"PRESENCIA",2025-03-18,"2D CASTELLANO","20:55","2D","Español","Cinemark Hoyts"
"PRESENCIA",2025-03-18,"2D CASTELLANO","22:30","2D","Español","Cinemark Hoyts"
"PRESENCIA",2025-03-19,"2D CASTELLANO","14:50","2D","Español","Cinemark Hoyts"
"PRESENCIA",2025-03-19,"2D CASTELLANO","20:55","2D","Español","Cinemark Hoyts"
"PRESENCIA",2025-03-19,"2D CASTELLANO","22:30","2D","Español","Cinemark Hoyts"
"RESCATANDO AL SOLDADO RYAN (1998)",2025-03-16,"2D SUBTITULADA","18:20","2D","Subtitulado","Cinemark Hoyts"
"RESCATANDO AL SOLDADO RYAN (1998)",2025-03-19,"2D SUBTITULADA","18:20","2D","Subtitulado","Cinemark Hoyts"
"ROBOT SALVAJE",2025-03-15,"2D CASTELLANO","16:00","2D","Español","Cinemark Hoyts"
"ROBOT SALVAJE",2025-03-16,"2D CASTELLANO","16:00","2D","Español","Cinemark Hoyts"
"ROBOT SALVAJE",2025-03-17,"2D CASTELLANO","16:00","2D","Español","Cinemark Hoyts"
"ROBOT SALVAJE",2025-03-18,"2D CASTELLANO","16:00","2D","Español","Cinemark Hoyts"
"ROBOT SALVAJE",2025-03-19,"2D CASTELLANO","16:00","2D","Español","Cinemark Hoyts"
"SONIC 3",2025-03-15,"2D CASTELLANO","13:30","2D","Español","Cinemark Hoyts"
"SONIC 3",2025-03-15,"2D CASTELLANO","18:25","2D","Español","Cinemark Hoyts"
"SONIC 3",2025-03-16,"2D CASTELLANO","13:30","2D","Español","Cinemark Hoyts"
"SONIC 3",2025-03-16,"2D CASTELLANO","18:25","2D","Español","Cinemark Hoyts"
"SONIC 3",2025-03-17,"2D CASTELLANO","13:30","2D","Español","Cinemark Hoyts"
"SONIC 3",2025-03-17,"2D CASTELLANO","18:25","2D","Español","Cinemark Hoyts"
"SONIC 3",2025-03-18,"2D CASTELLANO","13:30","2D","Español","Cinemark Hoyts"
"SONIC 3",2025-03-18,"2D CASTELLANO","18:25","2D","Español","Cinemark Hoyts"
"SONIC 3",2025-03-19,"2D CASTELLANO","13:30","2D","Español","Cinemark Hoyts"
"SONIC 3",2025-03-19,"2D CASTELLANO","18:25","2D","Español","Cinemark Hoyts"
"THE CHOSEN LA ULTIMA CENA",2025-03-15,"2D CASTELLANO","13:30","2D","Español","Cinemark Hoyts"
"THE CHOSEN LA ULTIMA CENA",2025-03-15,"2D CASTELLANO","18:25","2D","Español","Cinemark Hoyts"
"THE CHOSEN LA ULTIMA CENA",2025-03-16,"2D CASTELLANO","13:30","2D","Español","Cinemark Hoyts"
"THE CHOSEN LA ULTIMA CENA",2025-03-16,"2D CASTELLANO","18:25","2D","Español","Cinemark Hoyts"
"THE CHOSEN LA ULTIMA CENA",2025-03-17,"2D CASTELLANO","13:30","2D","Español","Cinemark Hoyts"
"THE CHOSEN LA ULTIMA CENA",2025-03-17,"2D CASTELLANO","18:25","2D","Español","Cinemark Hoyts"
"THE CHOSEN LA ULTIMA CENA",2025-03-18,"2D CASTELLANO","13:30","2D","Español","Cinemark Hoyts"
"THE CHOSEN LA ULTIMA CENA",2025-03-18,"2D CASTELLANO","18:25","2D","Español","Cinemark Hoyts"
"THE CHOSEN LA ULTIMA CENA",2025-03-19,"2D CASTELLANO","13:30","2D","Español","Cinemark Hoyts"
"THE CHOSEN LA ULTIMA CENA",2025-03-19,"2D CASTELLANO","18:25","2D","Español","Cinemark Hoyts"
"UNA PELICULA DE MINECRAFT",2025-03-15,"2D CASTELLANO","13:30","2D","Español","Cinemark Hoyts"
"UNA PELICULA DE MINECRAFT",2025-03-15,"2D CASTELLANO","18:25","2D","Español","Cinemark Hoyts"
"UNA PELICULA DE MINECRAFT",2025-03-16,"2D CASTELLANO","13:30","2D","Español","Cinemark Hoyts"
"UNA PELICULA DE MINECRAFT",2025-03-16,"2D CASTELLANO","18:25","2D","Español","Cinemark Hoyts"
"UNA PELICULA DE MINECRAFT",2025-03-17,"2D CASTELLANO","13:30","2D","Español","Cinemark Hoyts"
"UNA PELICULA DE MINECRAFT",2025-03-17,"2D CASTELLANO","18:25","2D","Español","Cinemark Hoyts"
"UNA PELICULA DE MINECRAFT",2025-03-18,"2D CASTELLANO","13:30","2D","Español","Cinemark Hoyts"
"UNA PELICULA DE MINECRAFT",2025-03-18,"2D CASTELLANO","18:25","2D","Español","Cinemark Hoyts"
"UNA PELICULA DE MINECRAFT",2025-03-19,"2D CASTELLANO","13:30","2D","Español","Cinemark Hoyts"
"UNA PELICULA DE MINECRAFT",2025-03-19,"2D CASTELLANO","18:25","2D","Español","Cinemark Hoyts"
"WICKED",2025-03-15,"2D CASTELLANO","13:30","2D","Español","Cinemark Hoyts"
"WICKED",2025-03-15,"2D CASTELLANO","18:25","2D","Español","Cinemark Hoyts"
"WICKED",2025-03-16,"2D CASTELLANO","13:30","2D","Español","Cinemark Hoyts"
"WICKED",2025-03-16,"2D CASTELLANO","18:25","2D","Español","Cinemark Hoyts"
"WICKED",2025-03-17,"2D CASTELLANO","13:30","2D","Español","Cinemark Hoyts"
"WICKED",2025-03-17,"2D CASTELLANO","18:25","2D","Español","Cinemark Hoyts"
"WICKED",2025-03-18,"2D CASTELLANO","13:30","2D","Español","Cinemark Hoyts"
"WICKED",2025-03-18,"2D CASTELLANO","18:25","2D","Español","Cinemark Hoyts"
"WICKED",2025-03-19,"2D CASTELLANO","13:30","2D","Español","Cinemark Hoyts"
"WICKED",2025-03-19,"2D CASTELLANO","18:25","2D","Español","Cinemark Hoyts"
"ZEROBASEONE THE FIRST TOUR TIMELESS WORLD",2025-03-15,"2D CASTELLANO","13:30","2D","Español","Cinemark Hoyts"
"ZEROBASEONE THE FIRST TOUR TIMELESS WORLD",2025-03-15,"2D CASTELLANO","18:25","2D","Español","Cinemark Hoyts"
"ZEROBASEONE THE FIRST TOUR TIMELESS WORLD",2025-03-16,"2D CASTELLANO","13:30","2D","Español","Cinemark Hoyts"
"ZEROBASEONE THE FIRST TOUR TIMELESS WORLD",2025-03-16,"2D CASTELLANO","18:25","2D","Español","Cinemark Hoyts"
"ZEROBASEONE THE FIRST TOUR TIMELESS WORLD",2025-03-17,"2D CASTELLANO","13:30","2D","Español","Cinemark Hoyts"
"ZEROBASEONE THE FIRST TOUR TIMELESS WORLD",2025-03-17,"2D CASTELLANO","18:25","2D","Español","Cinemark Hoyts"
"ZEROBASEONE THE FIRST TOUR TIMELESS WORLD",2025-03-18,"2D CASTELLANO","13:30","2D","Español","Cinemark Hoyts"
"ZEROBASEONE THE FIRST TOUR TIMELESS WORLD",2025-03-18,"2D CASTELLANO","18:25","2D","Español","Cinemark Hoyts"
"ZEROBASEONE THE FIRST TOUR TIMELESS WORLD",2025-03-19,"2D CASTELLANO","13:30","2D","Español","Cinemark Hoyts"
"ZEROBASEONE THE FIRST TOUR TIMELESS WORLD",2025-03-19,"2D CASTELLANO","18:25","2D","Español","Cinemark Hoyts"
"Mickey 17",2025-03-08,"CLASSIC • 2D • ESPAÑOL","14:00","2D","ESPAÑOL","Cinépolis"
"Mickey 17",2025-03-08,"CLASSIC • 2D • ESPAÑOL","16:50","2D","ESPAÑOL","Cinépolis"
"Mickey 17",2025-03-08,"CLASSIC • 2D • ESPAÑOL","19:45","2D","ESPAÑOL","Cinépolis"
"Mickey 17",2025-03-08,"CLASSIC • 2D • ESPAÑOL","22:40","2D","ESPAÑOL","Cinépolis"
"Mickey 17",2025-03-08,"4D • 2D • ESPAÑOL","19:15","2D","ESPAÑOL","Cinépolis"
"Mickey 17",2025-03-09,"CLASSIC • 2D • ESPAÑOL","14:00","2D","ESPAÑOL","Cinépolis"
"Mickey 17",2025-03-09,"CLASSIC • 2D • ESPAÑOL","16:50","2D","ESPAÑOL","Cinépolis"
"Mickey 17",2025-03-09,"CLASSIC • 2D • ESPAÑOL","19:45","2D","ESPAÑOL","Cinépolis"
"Mickey 17",2025-03-09,"CLASSIC • 2D • ESPAÑOL","22:40","2D","ESPAÑOL","Cinépolis"
"Mickey 17",2025-03-09,"4D • 2D • ESPAÑOL","19:15","2D","ESPAÑOL","Cinépolis"
"Mickey 17",2025-03-10,"CLASSIC • 2D • ESPAÑOL","16:50","2D","ESPAÑOL","Cinépolis"
"Mickey 17",2025-03-10,"CLASSIC • 2D • ESPAÑOL","19:45","2D","ESPAÑOL","Cinépolis"
"Mickey 17",2025-03-10,"CLASSIC • 2D • SUBTITULADO","22:40","2D","SUBTITULADO","Cinépolis"
"Mickey 17",2025-03-10,"4D • 2D • ESPAÑOL","19:15","2D","ESPAÑOL","Cinépolis"
"Mickey 17",2025-03-11,"CLASSIC • 2D • ESPAÑOL","16:50","2D","ESPAÑOL","Cinépolis"
"Mickey 17",2025-03-11,"CLASSIC • 2D • ESPAÑOL","19:45","2D","ESPAÑOL","Cinépolis"
"Mickey 17",2025-03-11,"CLASSIC • 2D • ESPAÑOL","22:40","2D","ESPAÑOL","Cinépolis"
"Mickey 17",2025-03-11,"4D • 2D • ESPAÑOL","19:15","2D","ESPAÑOL","Cinépolis"
"Mickey 17",2025-03-12,"CLASSIC • 2D • ESPAÑOL","16:50","2D","ESPAÑOL","Cinépolis"
"Mickey 17",2025-03-12,"CLASSIC • 2D • ESPAÑOL","19:45","2D","ESPAÑOL","Cinépolis"
"Mickey 17",2025-03-12,"CLASSIC • 2D • ESPAÑOL","22:40","2D","ESPAÑOL","Cinépolis"
"Mickey 17",2025-03-12,"4D • 2D • ESPAÑOL","19:15","2D","ESPAÑOL","Cinépolis"
"Bambi: Una aventura en el bosque",2025-03-08,"CLASSIC • 2D • ESPAÑOL","16:30","2D","ESPAÑOL","Cinépolis"
"Bambi: Una aventura en el bosque",2025-03-08,"CLASSIC • 2D • ESPAÑOL","18:25","2D","ESPAÑOL","Cinépolis"
"Bambi: Una aventura en el bosque",2025-03-09,"CLASSIC • 2D • ESPAÑOL","16:30","2D","ESPAÑOL","Cinépolis"
"Bambi: Una aventura en el bosque",2025-03-09,"CLASSIC • 2D • ESPAÑOL","18:25","2D","ESPAÑOL","Cinépolis"
"Bambi: Una aventura en el bosque",2025-03-10,"CLASSIC • 2D • ESPAÑOL","16:30","2D","ESPAÑOL","Cinépolis"
"Bambi: Una aventura en el bosque",2025-03-10,"CLASSIC • 2D • ESPAÑOL","18:25","2D","ESPAÑOL","Cinépolis"
"Bambi: Una aventura en el bosque",2025-03-11,"CLASSIC • 2D • ESPAÑOL","16:30","2D","ESPAÑOL","Cinépolis"
"Bambi: Una aventura en el bosque",2025-03-11,"CLASSIC • 2D • ESPAÑOL","18:25","2D","ESPAÑOL","Cinépolis"
"Bambi: Una aventura en el bosque",2025-03-12,"CLASSIC • 2D • ESPAÑOL","16:30","2D","ESPAÑOL","Cinépolis"
"Bambi: Una aventura en el bosque",2025-03-12,"CLASSIC • 2D • ESPAÑOL","18:25","2D","ESPAÑOL","Cinépolis"
"María Callas: En sus propias palabras",2025-03-08,"CLASSIC • 2D • SUBTITULADO","17:40","2D","SUBTITULADO","Cinépolis"
"María Callas: En sus propias palabras",2025-03-12,"CLASSIC • 2D • SUBTITULADO","17:40","2D","SUBTITULADO","Cinépolis"
"Gundam GQuuuuuuX: El Inicio",2025-03-08,"CLASSIC • 2D • SUBTITULADO","14:30","2D","SUBTITULADO","Cinépolis"
"Gundam GQuuuuuuX: El Inicio",2025-03-09,"CLASSIC • 2D • SUBTITULADO","14:30","2D","SUBTITULADO","Cinépolis"
"Red Velvet Happiness Diary: My Dear, ReVe1uv En Cines",2025-03-09,"CLASSIC • 2D • SUBTITULADO","15:30","2D","SUBTITULADO","Cinépolis"
"1978",2025-03-08,"CLASSIC • 2D • ESPAÑOL","20:50","2D","ESPAÑOL","Cinépolis"
"1978",2025-03-08,"CLASSIC • 2D • ESPAÑOL","22:50","2D","ESPAÑOL","Cinépolis"
"1978",2025-03-09,"CLASSIC • 2D • ESPAÑOL","20:50","2D","ESPAÑOL","Cinépolis"
"1978",2025-03-09,"CLASSIC • 2D • ESPAÑOL","22:50","2D","ESPAÑOL","Cinépolis"
"1978",2025-03-10,"CLASSIC • 2D • ESPAÑOL","20:50","2D","ESPAÑOL","Cinépolis"
"1978",2025-03-10,"CLASSIC • 2D • ESPAÑOL","22:50","2D","ESPAÑOL","Cinépolis"
"1978",2025-03-11,"CLASSIC • 2D • ESPAÑOL","20:50","2D","ESPAÑOL","Cinépolis"
"1978",2025-03-11,"CLASSIC • 2D • ESPAÑOL","22:50","2D","ESPAÑOL","Cinépolis"
"1978",2025-03-12,"CLASSIC • 2D • ESPAÑOL","20:50","2D","ESPAÑOL","Cinépolis"
"1978",2025-03-12,"CLASSIC • 2D • ESPAÑOL","22:50","2D","ESPAÑOL","Cinépolis"
"Flow",2025-03-08,"CLASSIC • 2D • ESPAÑOL","14:15","2D","ESPAÑOL","Cinépolis"
"Flow",2025-03-08,"CLASSIC • 2D • ESPAÑOL","15:15","2D","ESPAÑOL","Cinépolis"
"Flow",2025-03-08,"CLASSIC • 2D • ESPAÑOL","16:30","2D","ESPAÑOL","Cinépolis"
"Flow",2025-03-08,"CLASSIC • 2D • ESPAÑOL","18:45","2D","ESPAÑOL","Cinépolis"
"Flow",2025-03-09,"CLASSIC • 2D • ESPAÑOL","14:15","2D","ESPAÑOL","Cinépolis"
"Flow",2025-03-09,"CLASSIC • 2D • ESPAÑOL","15:15","2D","ESPAÑOL","Cinépolis"
"Flow",2025-03-09,"CLASSIC • 2D • ESPAÑOL","16:30","2D","ESPAÑOL","Cinépolis"
"Flow",2025-03-09,"CLASSIC • 2D • ESPAÑOL","18:45","2D","ESPAÑOL","Cinépolis"
"Flow",2025-03-10,"CLASSIC • 2D • ESPAÑOL","16:30","2D","ESPAÑOL","Cinépolis"
"Flow",2025-03-10,"CLASSIC • 2D • ESPAÑOL","18:45","2D","ESPAÑOL","Cinépolis"
"Flow",2025-03-11,"CLASSIC • 2D • ESPAÑOL","16:30","2D","ESPAÑOL","Cinépolis"
"Flow",2025-03-11,"CLASSIC • 2D • ESPAÑOL","18:45","2D","ESPAÑOL","Cinépolis"
"Flow",2025-03-12,"CLASSIC • 2D • ESPAÑOL","16:30","2D","ESPAÑOL","Cinépolis"
"Flow",2025-03-12,"CLASSIC • 2D • ESPAÑOL","18:45","2D","ESPAÑOL","Cinépolis"
"Aún Estoy Aquí",2025-03-08,"CLASSIC • 2D • SUBTITULADO","19:30","2D","SUBTITULADO","Cinépolis"
"Aún Estoy Aquí",2025-03-09,"CLASSIC • 2D • SUBTITULADO","19:30","2D","SUBTITULADO","Cinépolis"
"Aún Estoy Aquí",2025-03-10,"CLASSIC • 2D • SUBTITULADO","19:30","2D","SUBTITULADO","Cinépolis"
"Aún Estoy Aquí",2025-03-11,"CLASSIC • 2D • SUBTITULADO","19:30","2D","SUBTITULADO","Cinépolis"
"Aún Estoy Aquí",2025-03-12,"CLASSIC • 2D • SUBTITULADO","19:30","2D","SUBTITULADO","Cinépolis"
"Anora",2025-03-08,"CLASSIC • 2D • SUBTITULADO","22:30","2D","SUBTITULADO","Cinépolis"
"Anora",2025-03-09,"CLASSIC • 2D • SUBTITULADO","22:30","2D","SUBTITULADO","Cinépolis"
"Anora",2025-03-10,"CLASSIC • 2D • SUBTITULADO","22:30","2D","SUBTITULADO","Cinépolis"
"Anora",2025-03-11,"CLASSIC • 2D • SUBTITULADO","22:30","2D","SUBTITULADO","Cinépolis"
"Anora",2025-03-12,"CLASSIC • 2D • SUBTITULADO","22:30","2D","SUBTITULADO","Cinépolis"
"Capitán América: Un nuevo mundo",2025-03-08,"4D • 3D • ESPAÑOL","14:00","3D","ESPAÑOL","Cinépolis"
"Capitán América: Un nuevo mundo",2025-03-08,"4D • 3D • ESPAÑOL","16:40","3D","ESPAÑOL","Cinépolis"
"Capitán América: Un nuevo mundo",2025-03-08,"4D • 3D • ESPAÑOL","22:30","3D","ESPAÑOL","Cinépolis"
"Capitán América: Un nuevo mundo",2025-03-08,"CLASSIC • 2D • ESPAÑOL","14:20","2D","ESPAÑOL","Cinépolis"
"Capitán América: Un nuevo mundo",2025-03-08,"CLASSIC • 2D • ESPAÑOL","15:00","2D","ESPAÑOL","Cinépolis"
"Capitán América: Un nuevo mundo",2025-03-08,"CLASSIC • 2D • ESPAÑOL","17:00","2D","ESPAÑOL","Cinépolis"
"Capitán América: Un nuevo mundo",2025-03-08,"CLASSIC • 2D • ESPAÑOL","19:40","2D","ESPAÑOL","Cinépolis"
"Capitán América: Un nuevo mundo",2025-03-08,"CLASSIC • 2D • ESPAÑOL","22:15","2D","ESPAÑOL","Cinépolis"
"Capitán América: Un nuevo mundo",2025-03-09,"4D • 3D • ESPAÑOL","14:00","3D","ESPAÑOL","Cinépolis"
"Capitán América: Un nuevo mundo",2025-03-09,"4D • 3D • ESPAÑOL","16:40","3D","ESPAÑOL","Cinépolis"
"Capitán América: Un nuevo mundo",2025-03-09,"4D • 3D • ESPAÑOL","22:30","3D","ESPAÑOL","Cinépolis"
"Capitán América: Un nuevo mundo",2025-03-09,"CLASSIC • 2D • ESPAÑOL","14:20","2D","ESPAÑOL","Cinépolis"
"Capitán América: Un nuevo mundo",2025-03-09,"CLASSIC • 2D • ESPAÑOL","15:00","2D","ESPAÑOL","Cinépolis"
"Capitán América: Un nuevo mundo",2025-03-09,"CLASSIC • 2D • ESPAÑOL","17:00","2D","ESPAÑOL","Cinépolis"
"Capitán América: Un nuevo mundo",2025-03-09,"CLASSIC • 2D • ESPAÑOL","17:40","2D","ESPAÑOL","Cinépolis"
"Capitán América: Un nuevo mundo",2025-03-09,"CLASSIC • 2D • ESPAÑOL","19:40","2D","ESPAÑOL","Cinépolis"
"Capitán América: Un nuevo mundo",2025-03-09,"CLASSIC • 2D • ESPAÑOL","22:15","2D","ESPAÑOL","Cinépolis"
"Capitán América: Un nuevo mundo",2025-03-10,"4D • 3D • ESPAÑOL","16:40","3D","ESPAÑOL","Cinépolis"
"Capitán América: Un nuevo mundo",2025-03-10,"4D • 3D • ESPAÑOL","22:30","3D","ESPAÑOL","Cinépolis"
"Capitán América: Un nuevo mundo",2025-03-10,"CLASSIC • 2D • ESPAÑOL","17:00","2D","ESPAÑOL","Cinépolis"
"Capitán América: Un nuevo mundo",2025-03-10,"CLASSIC • 2D • ESPAÑOL","17:40","2D","ESPAÑOL","Cinépolis"
"Capitán América: Un nuevo mundo",2025-03-10,"CLASSIC • 2D • ESPAÑOL","19:40","2D","ESPAÑOL","Cinépolis"
"Capitán América: Un nuevo mundo",2025-03-10,"CLASSIC • 2D • ESPAÑOL","22:15","2D","ESPAÑOL","Cinépolis"
"Capitán América: Un nuevo mundo",2025-03-11,"4D • 3D • ESPAÑOL","16:40","3D","ESPAÑOL","Cinépolis"
"Capitán América: Un nuevo mundo",2025-03-11,"4D • 3D • ESPAÑOL","22:30","3D","ESPAÑOL","Cinépolis"
"Capitán América: Un nuevo mundo",2025-03-11,"CLASSIC • 2D • ESPAÑOL","17:00","2D","ESPAÑOL","Cinépolis"
"Capitán América: Un nuevo mundo",2025-03-11,"CLASSIC • 2D • ESPAÑOL","17:40","2D","ESPAÑOL","Cinépolis"
"Capitán América: Un nuevo mundo",2025-03-11,"CLASSIC • 2D • ESPAÑOL","19:40","2D","ESPAÑOL","Cinépolis"
"Capitán América: Un nuevo mundo",2025-03-11,"CLASSIC • 2D • ESPAÑOL","22:15","2D","ESPAÑOL","Cinépolis"
"Capitán América: Un nuevo mundo",2025-03-12,"4D • 3D • ESPAÑOL","16:40","3D","ESPAÑOL","Cinépolis"
"Capitán América: Un nuevo mundo",2025-03-12,"4D • 3D • ESPAÑOL","22:30","3D","ESPAÑOL","Cinépolis"
"Capitán América: Un nuevo mundo",2025-03-12,"CLASSIC • 2D • ESPAÑOL","17:00","2D","ESPAÑOL","Cinépolis"
"Capitán América: Un nuevo mundo",2025-03-12,"CLASSIC • 2D • ESPAÑOL","19:40","2D","ESPAÑOL","Cinépolis"
"Capitán América: Un nuevo mundo",2025-03-12,"CLASSIC • 2D • ESPAÑOL","22:15","2D","ESPAÑOL","Cinépolis"
"Cónclave",2025-03-08,"CLASSIC • 2D • SUBTITULADO","20:15","2D","SUBTITULADO","Cinépolis"
"Cónclave",2025-03-09,"CLASSIC • 2D • ESPAÑOL","20:15","2D","ESPAÑOL","Cinépolis"
"Cónclave",2025-03-10,"CLASSIC • 2D • SUBTITULADO","20:15","2D","SUBTITULADO","Cinépolis"
"Cónclave",2025-03-11,"CLASSIC • 2D • ESPAÑOL","20:15","2D","ESPAÑOL","Cinépolis"
"Cónclave",2025-03-12,"CLASSIC • 2D • SUBTITULADO","20:15","2D","SUBTITULADO","Cinépolis"
"Los Pérez-Osos",2025-03-08,"CLASSIC • 2D • ESPAÑOL","14:00","2D","ESPAÑOL","Cinépolis"
