"Nombre","Fecha","Tipo","Horario"
"El contador 2","2025-04-24","CLASSIC • 2D • ESPAÑOL","19:20"
"El contador 2","2025-04-24","CLASSIC • 2D • ESPAÑOL","22:15"
"El contador 2","2025-04-25","CLASSIC • 2D • ESPAÑOL","16:30"
"El contador 2","2025-04-25","CLASSIC • 2D • ESPAÑOL","19:20"
"El contador 2","2025-04-25","CLASSIC • 2D • SUBTITULADO","22:15"
"El contador 2","2025-04-26","CLASSIC • 2D • ESPAÑOL","16:30"
"El contador 2","2025-04-26","CLASSIC • 2D • ESPAÑOL","19:20"
"El contador 2","2025-04-26","CLASSIC • 2D • ESPAÑOL","22:15"
"El contador 2","2025-04-27","CLASSIC • 2D • ESPAÑOL","16:30"
"El contador 2","2025-04-27","CLASSIC • 2D • ESPAÑOL","19:20"
"El contador 2","2025-04-27","CLASSIC • 2D • ESPAÑOL","22:15"
"El contador 2","2025-04-28","CLASSIC • 2D • ESPAÑOL","16:30"
"El contador 2","2025-04-28","CLASSIC • 2D • ESPAÑOL","19:20"
"El contador 2","2025-04-28","CLASSIC • 2D • SUBTITULADO","22:15"
"El contador 2","2025-04-29","CLASSIC • 2D • ESPAÑOL","16:30"
"El contador 2","2025-04-29","CLASSIC • 2D • ESPAÑOL","19:20"
"El contador 2","2025-04-29","CLASSIC • 2D • ESPAÑOL","22:15"
"El contador 2","2025-04-30","CLASSIC • 2D • ESPAÑOL","19:20"
"El contador 2","2025-04-30","CLASSIC • 2D • ESPAÑOL","22:15"
"Until Dawn","2025-04-24","CLASSIC • 2D • ESPAÑOL","17:10"
"Until Dawn","2025-04-24","CLASSIC • 2D • ESPAÑOL","22:45"
"Until Dawn","2025-04-25","CLASSIC • 2D • ESPAÑOL","17:10"
"Until Dawn","2025-04-25","CLASSIC • 2D • ESPAÑOL","20:30"
"Until Dawn","2025-04-25","CLASSIC • 2D • SUBTITULADO","22:45"
"Until Dawn","2025-04-26","CLASSIC • 2D • ESPAÑOL","17:10"
"Until Dawn","2025-04-26","CLASSIC • 2D • ESPAÑOL","20:30"
"Until Dawn","2025-04-26","CLASSIC • 2D • ESPAÑOL","22:45"
"Until Dawn","2025-04-27","CLASSIC • 2D • ESPAÑOL","17:10"
"Until Dawn","2025-04-27","CLASSIC • 2D • ESPAÑOL","20:30"
"Until Dawn","2025-04-27","CLASSIC • 2D • ESPAÑOL","22:45"
"Until Dawn","2025-04-28","CLASSIC • 2D • ESPAÑOL","17:10"
"Until Dawn","2025-04-28","CLASSIC • 2D • ESPAÑOL","20:30"
"Until Dawn","2025-04-28","CLASSIC • 2D • SUBTITULADO","22:45"
"Until Dawn","2025-04-29","CLASSIC • 2D • ESPAÑOL","17:10"
"Until Dawn","2025-04-29","CLASSIC • 2D • ESPAÑOL","20:30"
"Until Dawn","2025-04-29","CLASSIC • 2D • ESPAÑOL","22:45"
"Until Dawn","2025-04-30","CLASSIC • 2D • ESPAÑOL","22:45"
