Fecha,Horario,FormatoImagen,FormatoIdioma,Cine,Nombre
2025-05-05,15:50,3D,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-05,14:30,3D,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-05,22:30,2D,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-05,19:40,2D,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-05,16:50,2D,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-05,19:10,,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-05,23:00,3D,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-05,20:10,3D,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-05,19:20,4D,Castellano,Las Tipas,Thunderbolts*
2025-05-05,16:15,3D,Castellano,Showcase,Thunderbolts*
2025-05-05,17:20,3D,Castellano,Cinemark Hoyts,Tierras perdidas
2025-05-05,17:20,3D,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-05,15:50,3D,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-05,14:30,3D,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-05,22:30,2D,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-05,19:40,2D,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-05,16:50,2D,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-05,14:00,2D,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-05,23:00,3D,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-05,20:10,3D,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-05,17:20,3D,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-05,14:30,3D,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-05,22:00,,Castellano,Cinemark Hoyts,MINECRAFT
2025-05-05,22:30,,Castellano,Cinemark Hoyts,MINECRAFT
2025-05-05,19:40,,Castellano,Cinemark Hoyts,MINECRAFT
2025-05-05,19:10,,Castellano,Cinemark Hoyts,MINECRAFT
2025-05-05,18:10,,Castellano,Cinemark Hoyts,MINECRAFT
2025-05-05,16:50,,Castellano,Cinemark Hoyts,MINECRAFT
2025-05-05,16:20,,Castellano,Cinemark Hoyts,MINECRAFT
2025-05-05,15:20,,Castellano,Cinemark Hoyts,MINECRAFT
2025-05-05,14:00,,Castellano,Cinemark Hoyts,MINECRAFT
2025-05-05,23:00,3D,Castellano,Cinemark Hoyts,MINECRAFT
2025-05-05,21:30,3D,Castellano,Cinemark Hoyts,MINECRAFT
2025-05-05,14:30,3D,Castellano,Cinemark Hoyts,Tierras perdidas
2025-05-05,18:40,3D,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-05,20:10,3D,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-05,21:00,3D,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-05,21:30,3D,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-05,22:30,3D,Castellano,Cinépolis,Thunderbolts*
2025-05-05,19:45,3D,Castellano,Cinépolis,Thunderbolts*
2025-05-05,17:00,3D,Castellano,Cinépolis,Thunderbolts*
2025-05-05,22:45,2D,Subtitulado,Cinépolis,Thunderbolts*
2025-05-05,22:15,3D,Castellano,Cinépolis,Thunderbolts*
2025-05-05,19:30,3D,Castellano,Cinépolis,Thunderbolts*
2025-05-05,16:45,3D,Castellano,Cinépolis,Thunderbolts*
2025-05-05,22:00,2D,Castellano,Cinépolis,Thunderbolts*
2025-05-05,21:00,2D,Castellano,Cinépolis,Thunderbolts*
2025-05-05,20:00,2D,Castellano,Cinépolis,Thunderbolts*
2025-05-05,19:15,2D,Castellano,Cinépolis,Thunderbolts*
2025-05-05,20:10,3D,Castellano,Cinemark Hoyts,MINECRAFT
2025-05-05,18:15,2D,Castellano,Cinépolis,Thunderbolts*
2025-05-05,16:30,2D,Castellano,Cinépolis,Thunderbolts*
2025-05-05,22:00,,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-05,22:30,,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-05,19:40,,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-05,19:10,,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-05,18:10,,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-05,16:50,,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-05,16:20,,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-05,15:20,,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-05,14:00,,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-05,23:00,3D,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-05,17:15,2D,Castellano,Cinépolis,Thunderbolts*
2025-05-05,18:40,3D,Castellano,Cinemark Hoyts,MINECRAFT
2025-05-05,21:00,3D,Castellano,Cinemark Hoyts,MINECRAFT
2025-05-05,15:50,3D,Castellano,Cinemark Hoyts,MINECRAFT
2025-05-05,17:20,3D,Castellano,Cinemark Hoyts,MINECRAFT
2025-05-05,22:00,,Castellano,Cinemark Hoyts,Tierras perdidas
2025-05-05,22:30,,Castellano,Cinemark Hoyts,Tierras perdidas
2025-05-05,19:40,,Castellano,Cinemark Hoyts,Tierras perdidas
2025-05-05,19:10,,Castellano,Cinemark Hoyts,Tierras perdidas
2025-05-05,18:10,,Castellano,Cinemark Hoyts,Tierras perdidas
2025-05-05,16:50,,Castellano,Cinemark Hoyts,Tierras perdidas
2025-05-05,16:20,,Castellano,Cinemark Hoyts,Tierras perdidas
2025-05-05,15:20,,Castellano,Cinemark Hoyts,Tierras perdidas
2025-05-05,14:00,,Castellano,Cinemark Hoyts,Tierras perdidas
2025-05-05,23:00,3D,Castellano,Cinemark Hoyts,Tierras perdidas
2025-05-05,14:30,3D,Castellano,Cinemark Hoyts,MINECRAFT
2025-05-05,21:30,3D,Castellano,Cinemark Hoyts,Tierras perdidas
2025-05-05,20:10,3D,Castellano,Cinemark Hoyts,Tierras perdidas
2025-05-05,18:40,3D,Castellano,Cinemark Hoyts,Tierras perdidas
2025-05-05,17:20,3D,Castellano,Cinemark Hoyts,Tierras perdidas
2025-05-05,15:50,3D,Castellano,Cinemark Hoyts,Tierras perdidas
2025-05-05,14:30,3D,Castellano,Cinemark Hoyts,Tierras perdidas
2025-05-05,22:30,2D,Castellano,Cinemark Hoyts,Tierras perdidas
2025-05-05,19:40,2D,Castellano,Cinemark Hoyts,Tierras perdidas
2025-05-05,16:50,2D,Castellano,Cinemark Hoyts,Tierras perdidas
2025-05-05,14:00,2D,Castellano,Cinemark Hoyts,Tierras perdidas
2025-05-05,23:00,3D,Castellano,Cinemark Hoyts,Tierras perdidas
2025-05-05,20:10,3D,Castellano,Cinemark Hoyts,Tierras perdidas
2025-05-05,21:00,3D,Castellano,Cinemark Hoyts,Tierras perdidas
2025-05-05,17:20,3D,Castellano,Cinemark Hoyts,MINECRAFT
2025-05-05,14:30,3D,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-05,23:00,3D,Castellano,Cinemark Hoyts,MINECRAFT
2025-05-05,14:30,3D,Castellano,Cinemark Hoyts,MINECRAFT
2025-05-05,14:30,2D,Subtitulado,Showcase,Thunderbolts*
2025-05-05,16:30,2D,Subtitulado,Showcase,Thunderbolts*
2025-05-05,17:15,2D,Subtitulado,Showcase,Thunderbolts*
2025-05-05,19:15,2D,Subtitulado,Showcase,Thunderbolts*
2025-05-05,20:00,2D,Subtitulado,Showcase,Thunderbolts*
2025-05-05,22:00,2D,Subtitulado,Showcase,Thunderbolts*
2025-05-05,22:45,2D,Subtitulado,Showcase,Thunderbolts*
2025-05-05,14:15,2D,Castellano,Showcase,Thunderbolts*
2025-05-05,20:10,3D,Castellano,Cinemark Hoyts,MINECRAFT
2025-05-05,19:45,2D,Castellano,Showcase,Thunderbolts*
2025-05-05,22:30,2D,Castellano,Showcase,Thunderbolts*
2025-05-05,17:00,2D,Castellano,Showcase,Thunderbolts*
2025-05-05,22:15,3D,Subtitulado,Showcase,Thunderbolts*
2025-05-05,14:00,2D,Castellano,Cinemark Hoyts,MINECRAFT
2025-05-05,16:50,2D,Castellano,Cinemark Hoyts,MINECRAFT
2025-05-05,19:30,3D,Subtitulado,Showcase,Thunderbolts*
2025-05-05,22:30,2D,Castellano,Cinemark Hoyts,MINECRAFT
2025-05-05,21:45,3D,Castellano,Showcase,Thunderbolts*
2025-05-05,19:40,2D,Castellano,Cinemark Hoyts,MINECRAFT
2025-05-05,18:30,3D,Castellano,Showcase,Thunderbolts*
2025-05-05,15:45,3D,Castellano,Showcase,Thunderbolts*
2025-05-05,14:00,3D,Castellano,Showcase,Thunderbolts*
2025-05-05,19:00,3D,Castellano,Showcase,Thunderbolts*
2025-05-06,23:00,3D,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-06,20:00,3D,Subtitulado,Las Tipas,Thunderbolts*
2025-05-06,22:30,3D,Castellano,Las Tipas,Thunderbolts*
2025-05-06,14:30,3D,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-06,17:20,3D,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-06,20:10,3D,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-06,14:00,2D,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-06,17:15,2D,Castellano,Cinépolis,Thunderbolts*
2025-05-06,19:40,2D,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-06,20:10,3D,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-06,17:20,3D,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-06,14:30,3D,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-06,22:00,,Castellano,Cinemark Hoyts,MINECRAFT
2025-05-06,22:30,,Castellano,Cinemark Hoyts,MINECRAFT
2025-05-06,19:40,,Castellano,Cinemark Hoyts,MINECRAFT
2025-05-06,19:10,,Castellano,Cinemark Hoyts,MINECRAFT
2025-05-06,18:10,,Castellano,Cinemark Hoyts,MINECRAFT
2025-05-06,16:50,,Castellano,Cinemark Hoyts,MINECRAFT
2025-05-06,16:20,,Castellano,Cinemark Hoyts,MINECRAFT
2025-05-06,15:20,,Castellano,Cinemark Hoyts,MINECRAFT
2025-05-06,14:00,,Castellano,Cinemark Hoyts,MINECRAFT
2025-05-06,23:00,3D,Castellano,Cinemark Hoyts,MINECRAFT
2025-05-06,21:30,3D,Castellano,Cinemark Hoyts,MINECRAFT
2025-05-06,23:00,3D,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-06,21:00,3D,Castellano,Cinemark Hoyts,MINECRAFT
2025-05-06,18:40,3D,Castellano,Cinemark Hoyts,MINECRAFT
2025-05-06,17:20,3D,Castellano,Cinemark Hoyts,MINECRAFT
2025-05-06,15:50,3D,Castellano,Cinemark Hoyts,MINECRAFT
2025-05-06,14:30,3D,Castellano,Cinemark Hoyts,MINECRAFT
2025-05-06,22:30,2D,Castellano,Cinemark Hoyts,MINECRAFT
2025-05-06,19:40,2D,Castellano,Cinemark Hoyts,MINECRAFT
2025-05-06,16:50,2D,Castellano,Cinemark Hoyts,MINECRAFT
2025-05-06,14:00,2D,Castellano,Cinemark Hoyts,MINECRAFT
2025-05-06,23:00,3D,Castellano,Cinemark Hoyts,MINECRAFT
2025-05-06,20:10,3D,Castellano,Cinemark Hoyts,MINECRAFT
2025-05-06,17:20,3D,Castellano,Cinemark Hoyts,MINECRAFT
2025-05-06,16:50,2D,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-06,14:30,2D,Subtitulado,Showcase,Thunderbolts*
2025-05-06,16:30,2D,Subtitulado,Showcase,Thunderbolts*
2025-05-06,20:10,3D,Castellano,Cinemark Hoyts,MINECRAFT
2025-05-06,17:15,2D,Subtitulado,Showcase,Thunderbolts*
2025-05-06,14:00,2D,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-06,19:40,2D,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-06,18:15,2D,Castellano,Cinépolis,Thunderbolts*
2025-05-06,19:15,2D,Castellano,Cinépolis,Thunderbolts*
2025-05-06,20:00,2D,Castellano,Cinépolis,Thunderbolts*
2025-05-06,21:00,2D,Castellano,Cinépolis,Thunderbolts*
2025-05-06,22:00,2D,Castellano,Cinépolis,Thunderbolts*
2025-05-06,16:45,3D,Castellano,Cinépolis,Thunderbolts*
2025-05-06,19:30,3D,Castellano,Cinépolis,Thunderbolts*
2025-05-06,22:15,3D,Castellano,Cinépolis,Thunderbolts*
2025-05-06,22:45,2D,Subtitulado,Cinépolis,Thunderbolts*
2025-05-06,17:00,3D,Castellano,Cinépolis,Thunderbolts*
2025-05-06,19:45,3D,Castellano,Cinépolis,Thunderbolts*
2025-05-06,22:30,3D,Castellano,Cinépolis,Thunderbolts*
2025-05-06,22:00,,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-06,22:30,,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-06,16:50,2D,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-06,19:40,,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-06,18:10,,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-06,16:50,,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-06,16:20,,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-06,15:20,,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-06,14:00,,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-06,23:00,3D,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-06,21:30,3D,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-06,21:00,3D,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-06,20:10,3D,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-06,18:40,3D,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-06,17:20,3D,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-06,15:50,3D,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-06,14:30,3D,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-06,22:30,2D,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-06,19:10,,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-06,19:15,2D,Subtitulado,Showcase,Thunderbolts*
2025-05-06,14:30,3D,Castellano,Cinemark Hoyts,MINECRAFT
2025-05-06,22:00,2D,Subtitulado,Showcase,Thunderbolts*
2025-05-06,20:10,3D,Castellano,Cinemark Hoyts,Tierras perdidas
2025-05-06,17:20,3D,Castellano,Cinemark Hoyts,Tierras perdidas
2025-05-06,20:00,2D,Subtitulado,Showcase,Thunderbolts*
2025-05-06,13:30,4D,Castellano,Las Tipas,Thunderbolts*
2025-05-06,16:10,4D,Castellano,Las Tipas,Thunderbolts*
2025-05-06,16:40,4D,Castellano,Las Tipas,Thunderbolts*
2025-05-06,18:50,4D,Subtitulado,Las Tipas,Thunderbolts*
2025-05-06,19:20,4D,Castellano,Las Tipas,Thunderbolts*
2025-05-06,21:30,4D,Subtitulado,Las Tipas,Thunderbolts*
2025-05-06,22:00,4D,Castellano,Las Tipas,Thunderbolts*
2025-05-06,15:00,3D,Castellano,Las Tipas,Thunderbolts*
2025-05-06,17:30,3D,Castellano,Las Tipas,Thunderbolts*
2025-05-06,22:00,,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-06,22:30,,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-06,23:00,3D,Castellano,Cinemark Hoyts,Tierras perdidas
2025-05-06,19:40,,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-06,18:10,,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-06,16:50,,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-06,16:20,,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-06,15:20,,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-06,14:00,,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-06,23:00,3D,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-06,21:30,3D,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-06,21:00,3D,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-06,20:10,3D,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-06,18:40,3D,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-06,17:20,3D,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-06,15:50,3D,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-06,14:30,3D,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-06,22:30,2D,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-06,19:10,,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-06,14:00,2D,Castellano,Cinemark Hoyts,Tierras perdidas
2025-05-06,14:30,3D,Castellano,Cinemark Hoyts,Tierras perdidas
2025-05-06,19:40,2D,Castellano,Cinemark Hoyts,Tierras perdidas
2025-05-06,22:45,2D,Subtitulado,Showcase,Thunderbolts*
2025-05-06,14:15,2D,Castellano,Showcase,Thunderbolts*
2025-05-06,17:00,2D,Castellano,Showcase,Thunderbolts*
2025-05-06,19:45,2D,Castellano,Showcase,Thunderbolts*
2025-05-06,22:30,2D,Castellano,Showcase,Thunderbolts*
2025-05-06,19:30,3D,Subtitulado,Showcase,Thunderbolts*
2025-05-06,22:15,3D,Subtitulado,Showcase,Thunderbolts*
2025-05-06,14:00,3D,Castellano,Showcase,Thunderbolts*
2025-05-06,15:45,3D,Castellano,Showcase,Thunderbolts*
2025-05-06,16:15,3D,Castellano,Showcase,Thunderbolts*
2025-05-06,16:50,2D,Castellano,Cinemark Hoyts,Tierras perdidas
2025-05-06,21:45,3D,Castellano,Showcase,Thunderbolts*
2025-05-06,16:30,2D,Castellano,Cinépolis,Thunderbolts*
2025-05-06,22:00,,Castellano,Cinemark Hoyts,Tierras perdidas
2025-05-06,22:30,,Castellano,Cinemark Hoyts,Tierras perdidas
2025-05-06,19:00,3D,Castellano,Showcase,Thunderbolts*
2025-05-06,19:10,,Castellano,Cinemark Hoyts,Tierras perdidas
2025-05-06,22:30,2D,Castellano,Cinemark Hoyts,Tierras perdidas
2025-05-06,14:30,3D,Castellano,Cinemark Hoyts,Tierras perdidas
2025-05-06,19:40,,Castellano,Cinemark Hoyts,Tierras perdidas
2025-05-06,17:20,3D,Castellano,Cinemark Hoyts,Tierras perdidas
2025-05-06,18:40,3D,Castellano,Cinemark Hoyts,Tierras perdidas
2025-05-06,20:10,3D,Castellano,Cinemark Hoyts,Tierras perdidas
2025-05-06,21:00,3D,Castellano,Cinemark Hoyts,Tierras perdidas
2025-05-06,15:50,3D,Castellano,Cinemark Hoyts,Tierras perdidas
2025-05-06,23:00,3D,Castellano,Cinemark Hoyts,Tierras perdidas
2025-05-06,21:30,3D,Castellano,Cinemark Hoyts,Tierras perdidas
2025-05-06,18:10,,Castellano,Cinemark Hoyts,Tierras perdidas
2025-05-06,16:50,,Castellano,Cinemark Hoyts,Tierras perdidas
2025-05-06,18:30,3D,Castellano,Showcase,Thunderbolts*
2025-05-06,15:20,,Castellano,Cinemark Hoyts,Tierras perdidas
2025-05-06,14:00,,Castellano,Cinemark Hoyts,Tierras perdidas
2025-05-06,16:20,,Castellano,Cinemark Hoyts,Tierras perdidas
2025-05-07,13:30,4D,Castellano,Las Tipas,Thunderbolts*
2025-05-07,16:10,4D,Castellano,Las Tipas,Thunderbolts*
2025-05-07,18:50,4D,Subtitulado,Las Tipas,Thunderbolts*
2025-05-07,19:20,4D,Castellano,Las Tipas,Thunderbolts*
2025-05-07,21:30,4D,Subtitulado,Las Tipas,Thunderbolts*
2025-05-07,22:00,4D,Castellano,Las Tipas,Thunderbolts*
2025-05-07,15:00,3D,Castellano,Las Tipas,Thunderbolts*
2025-05-07,17:30,3D,Castellano,Las Tipas,Thunderbolts*
2025-05-07,16:40,4D,Castellano,Las Tipas,Thunderbolts*
2025-05-07,20:00,2D,Subtitulado,Cinemark Hoyts,BJÖRK CORNUCOPIA
2025-05-07,20:00,3D,Subtitulado,Las Tipas,Thunderbolts*
2025-05-07,19:10,,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-07,19:40,,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-07,22:30,,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-07,22:00,,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-07,14:30,3D,Castellano,Cinemark Hoyts,Tierras perdidas
2025-05-07,17:20,3D,Castellano,Cinemark Hoyts,Tierras perdidas
2025-05-07,20:10,3D,Castellano,Cinemark Hoyts,Tierras perdidas
2025-05-07,23:00,3D,Castellano,Cinemark Hoyts,Tierras perdidas
2025-05-07,14:00,2D,Castellano,Cinemark Hoyts,Tierras perdidas
2025-05-07,16:50,2D,Castellano,Cinemark Hoyts,Tierras perdidas
2025-05-07,19:40,2D,Castellano,Cinemark Hoyts,Tierras perdidas
2025-05-07,22:30,2D,Castellano,Cinemark Hoyts,Tierras perdidas
2025-05-07,14:30,3D,Castellano,Cinemark Hoyts,Tierras perdidas
2025-05-07,18:10,,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-07,15:50,3D,Castellano,Cinemark Hoyts,Tierras perdidas
2025-05-07,18:40,3D,Castellano,Cinemark Hoyts,Tierras perdidas
2025-05-07,20:10,3D,Castellano,Cinemark Hoyts,Tierras perdidas
2025-05-07,21:00,3D,Castellano,Cinemark Hoyts,Tierras perdidas
2025-05-07,21:30,3D,Castellano,Cinemark Hoyts,Tierras perdidas
2025-05-07,23:00,3D,Castellano,Cinemark Hoyts,Tierras perdidas
2025-05-07,14:00,,Castellano,Cinemark Hoyts,Tierras perdidas
2025-05-07,15:20,,Castellano,Cinemark Hoyts,Tierras perdidas
2025-05-07,16:20,,Castellano,Cinemark Hoyts,Tierras perdidas
2025-05-07,16:50,,Castellano,Cinemark Hoyts,Tierras perdidas
2025-05-07,18:10,,Castellano,Cinemark Hoyts,Tierras perdidas
2025-05-07,19:10,,Castellano,Cinemark Hoyts,Tierras perdidas
2025-05-07,19:40,,Castellano,Cinemark Hoyts,Tierras perdidas
2025-05-07,22:30,,Castellano,Cinemark Hoyts,Tierras perdidas
2025-05-07,17:20,3D,Castellano,Cinemark Hoyts,Tierras perdidas
2025-05-07,22:00,,Castellano,Cinemark Hoyts,Tierras perdidas
2025-05-07,16:50,,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-07,15:20,,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-07,20:00,2D,Subtitulado,Cinemark Hoyts,BLANCANIEVES
2025-05-07,20:00,2D,Subtitulado,Cinemark Hoyts,DROP AMENAZA ANONIMA
2025-05-07,20:00,2D,Subtitulado,Cinemark Hoyts,El Amateur: Operación Venganza
2025-05-07,20:00,2D,Subtitulado,Cinemark Hoyts,PECADORES
2025-05-07,20:00,2D,Subtitulado,Cinemark Hoyts,LA ZURDA
2025-05-07,20:00,2D,Subtitulado,Cinemark Hoyts,MAZEL TOV
2025-05-07,20:00,2D,Subtitulado,Cinemark Hoyts,PECADORES
2025-05-07,20:00,2D,Subtitulado,Cinemark Hoyts,Pink Floyd at Pompeii – MCMLXXII
2025-05-07,20:00,2D,Subtitulado,Cinemark Hoyts,Puente en llamas
2025-05-07,20:00,2D,Subtitulado,Cinemark Hoyts,La venganza de los Sith 20 Aniversario
2025-05-07,20:00,2D,Subtitulado,Cinemark Hoyts,The Chosen: La última cena
2025-05-07,14:30,3D,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-07,17:20,3D,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-07,16:20,,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-07,20:10,3D,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-07,14:00,2D,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-07,16:50,2D,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-07,19:40,2D,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-07,22:30,2D,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-07,14:30,3D,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-07,15:50,3D,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-07,17:20,3D,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-07,18:40,3D,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-07,20:10,3D,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-07,21:00,3D,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-07,21:30,3D,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-07,23:00,3D,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-07,14:00,,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-07,23:00,3D,Castellano,Cinemark Hoyts,Thunderbolts*
2025-05-07,14:30,3D,Castellano,Cinemark Hoyts,MINECRAFT
2025-05-07,17:20,3D,Castellano,Cinemark Hoyts,MINECRAFT
2025-05-07,20:10,3D,Castellano,Cinemark Hoyts,MINECRAFT
2025-05-07,18:40,3D,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-07,20:10,3D,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-07,21:00,3D,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-07,21:30,3D,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-07,23:00,3D,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-07,14:00,,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-07,15:20,,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-07,16:20,,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-07,16:50,,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-07,18:10,,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-07,19:10,,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-07,19:40,,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-07,22:30,,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-07,17:20,3D,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-07,22:00,,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-07,17:15,2D,Castellano,Cinépolis,Thunderbolts*
2025-05-07,18:15,2D,Castellano,Cinépolis,Thunderbolts*
2025-05-07,19:15,2D,Castellano,Cinépolis,Thunderbolts*
2025-05-07,20:00,2D,Castellano,Cinépolis,Thunderbolts*
2025-05-07,21:00,2D,Castellano,Cinépolis,Thunderbolts*
2025-05-07,22:00,2D,Castellano,Cinépolis,Thunderbolts*
2025-05-07,16:45,3D,Castellano,Cinépolis,Thunderbolts*
2025-05-07,19:30,3D,Castellano,Cinépolis,Thunderbolts*
2025-05-07,22:15,3D,Castellano,Cinépolis,Thunderbolts*
2025-05-07,22:45,2D,Subtitulado,Cinépolis,Thunderbolts*
2025-05-07,17:00,3D,Castellano,Cinépolis,Thunderbolts*
2025-05-07,19:45,3D,Castellano,Cinépolis,Thunderbolts*
2025-05-07,22:30,3D,Castellano,Cinépolis,Thunderbolts*
2025-05-07,16:30,2D,Castellano,Cinépolis,Thunderbolts*
2025-05-07,15:50,3D,Castellano,Cinemark Hoyts,Until dawn: noche de terror
2025-05-07,14:30,3D,Castellano,Cinemark Hoyts,Until dawn: noche de terror
